code,name,name_en,full_name,full_name_en,code_name,province_code,administrative_unit_id
02512,An Tường,An Tuong,Phường An Tường,An Tuong Ward,an_tuong,08,8
02524,Bình Thuận,Binh Thuan,Phường Bình Thuận,Binh Thuan Ward,binh_thuan,08,8
02530,Nhữ Khê,Nhu Khe,Xã Nhữ Khê,Nhu Khe Commune,nhu_khe,08,10
02536,Sơn Dương,Son Duong,Xã Sơn Dương,Son Duong Commune,son_duong,08,10
02545,Tân Trào,Tan Trao,Xã Tân Trào,Tan Trao Commune,tan_trao,08,10
02548,Bình Ca,Binh Ca,Xã Bình Ca,Binh Ca Commune,binh_ca,08,10
02554,Minh Thanh,Minh Thanh,Xã Minh Thanh,Minh Thanh Commune,minh_thanh,08,10
02572,Đông Thọ,ong Tho,Xã Đông Thọ,ong Tho Commune,ong_tho,08,10
02578,Tân Thanh,Tan Thanh,Xã Tân Thanh,Tan Thanh Commune,tan_thanh,08,10
02608,Hồng Sơn,Hong Son,Xã Hồng Sơn,Hong Son Commune,hong_son,08,10
02611,Phú Lương,Phu Luong,Xã Phú Lương,Phu Luong Commune,phu_luong,08,10
02620,Sơn Thuỷ,Son Thuy,Xã Sơn Thuỷ,Son Thuy Commune,son_thuy,08,10
02623,Trường Sinh,Truong Sinh,Xã Trường Sinh,Truong Sinh Commune,truong_sinh,08,10
02647,Lào Cai,Lao Cai,Phường Lào Cai,Lao Cai Ward,lao_cai,15,8
02671,Cam Đường,Cam uong,Phường Cam Đường,Cam uong Ward,cam_uong,15,8
02680,Hợp Thành,Hop Thanh,Xã Hợp Thành,Hop Thanh Commune,hop_thanh,15,10
02683,Bát Xát,Bat Xat,Xã Bát Xát,Bat Xat Commune,bat_xat,15,10
02686,A Mú Sung,A Mu Sung,Xã A Mú Sung,A Mu Sung Commune,a_mu_sung,15,10
02695,Trịnh Tường,Trinh Tuong,Xã Trịnh Tường,Trinh Tuong Commune,trinh_tuong,15,10
02701,Y Tý,Y Ty,Xã Y Tý,Y Ty Commune,y_ty,15,10
02707,Dền Sáng,Den Sang,Xã Dền Sáng,Den Sang Commune,den_sang,15,10
02725,Bản Xèo,Ban Xeo,Xã Bản Xèo,Ban Xeo Commune,ban_xeo,15,10
02728,Mường Hum,Muong Hum,Xã Mường Hum,Muong Hum Commune,muong_hum,15,10
02746,Cốc San,Coc San,Xã Cốc San,Coc San Commune,coc_san,15,10
02752,Pha Long,Pha Long,Xã Pha Long,Pha Long Commune,pha_long,15,10
02761,Mường Khương,Muong Khuong,Xã Mường Khương,Muong Khuong Commune,muong_khuong,15,10
02782,Cao Sơn,Cao Son,Xã Cao Sơn,Cao Son Commune,cao_son,15,10
02788,Bản Lầu,Ban Lau,Xã Bản Lầu,Ban Lau Commune,ban_lau,15,10
02809,Si Ma Cai,Si Ma Cai,Xã Si Ma Cai,Si Ma Cai Commune,si_ma_cai,15,10
02824,Sín Chéng,Sin Cheng,Xã Sín Chéng,Sin Cheng Commune,sin_cheng,15,10
02839,Bắc Hà,Bac Ha,Xã Bắc Hà,Bac Ha Commune,bac_ha,15,10
02842,Tả Củ Tỷ,Ta Cu Ty,Xã Tả Củ Tỷ,Ta Cu Ty Commune,ta_cu_ty,15,10
02848,Lùng Phình,Lung Phinh,Xã Lùng Phình,Lung Phinh Commune,lung_phinh,15,10
02869,Bản Liền,Ban Lien,Xã Bản Liền,Ban Lien Commune,ban_lien,15,10
02890,Bảo Nhai,Bao Nhai,Xã Bảo Nhai,Bao Nhai Commune,bao_nhai,15,10
02896,Cốc Lầu,Coc Lau,Xã Cốc Lầu,Coc Lau Commune,coc_lau,15,10
02902,Phong Hải,Phong Hai,Xã Phong Hải,Phong Hai Commune,phong_hai,15,10
02905,Bảo Thắng,Bao Thang,Xã Bảo Thắng,Bao Thang Commune,bao_thang,15,10
02908,Tằng Loỏng,Tang Loong,Xã Tằng Loỏng,Tang Loong Commune,tang_loong,15,10
02923,Gia Phú,Gia Phu,Xã Gia Phú,Gia Phu Commune,gia_phu,15,10
02926,Xuân Quang,Xuan Quang,Xã Xuân Quang,Xuan Quang Commune,xuan_quang,15,10
02947,Bảo Yên,Bao Yen,Xã Bảo Yên,Bao Yen Commune,bao_yen,15,10
02953,Nghĩa Đô,Nghia o,Xã Nghĩa Đô,Nghia o Commune,nghia_o,15,10
02962,Xuân Hòa,Xuan Hoa,Xã Xuân Hòa,Xuan Hoa Commune,xuan_hoa,15,10
02968,Thượng Hà,Thuong Ha,Xã Thượng Hà,Thuong Ha Commune,thuong_ha,15,10
02989,Bảo Hà,Bao Ha,Xã Bảo Hà,Bao Ha Commune,bao_ha,15,10
02998,Phúc Khánh,Phuc Khanh,Xã Phúc Khánh,Phuc Khanh Commune,phuc_khanh,15,10
03004,Ngũ Chỉ Sơn,Ngu Chi Son,Xã Ngũ Chỉ Sơn,Ngu Chi Son Commune,ngu_chi_son,15,10
03006,Sa Pa,Sa Pa,Phường Sa Pa,Sa Pa Ward,sa_pa,15,8
03013,Tả Phìn,Ta Phin,Xã Tả Phìn,Ta Phin Commune,ta_phin,15,10
03037,Tả Van,Ta Van,Xã Tả Van,Ta Van Commune,ta_van,15,10
03043,Mường Bo,Muong Bo,Xã Mường Bo,Muong Bo Commune,muong_bo,15,10
03046,Bản Hồ,Ban Ho,Xã Bản Hồ,Ban Ho Commune,ban_ho,15,10
03061,Võ Lao,Vo Lao,Xã Võ Lao,Vo Lao Commune,vo_lao,15,10
03076,Nậm Chày,Nam Chay,Xã Nậm Chày,Nam Chay Commune,nam_chay,15,10
03082,Văn Bàn,Van Ban,Xã Văn Bàn,Van Ban Commune,van_ban,15,10
03085,Nậm Xé,Nam Xe,Xã Nậm Xé,Nam Xe Commune,nam_xe,15,10
03091,Chiềng Ken,Chieng Ken,Xã Chiềng Ken,Chieng Ken Commune,chieng_ken,15,10
03103,Khánh Yên,Khanh Yen,Xã Khánh Yên,Khanh Yen Commune,khanh_yen,15,10
03106,Dương Quỳ,Duong Quy,Xã Dương Quỳ,Duong Quy Commune,duong_quy,15,10
03121,Minh Lương,Minh Luong,Xã Minh Lương,Minh Luong Commune,minh_luong,15,10
03127,Điện Biên Phủ,ien Bien Phu,Phường Điện Biên Phủ,ien Bien Phu Ward,ien_bien_phu,11,8
03151,Mường Lay,Muong Lay,Phường Mường Lay,Muong Lay Ward,muong_lay,11,8
03158,Sín Thầu,Sin Thau,Xã Sín Thầu,Sin Thau Commune,sin_thau,11,10
03160,Mường Nhé,Muong Nhe,Xã Mường Nhé,Muong Nhe Commune,muong_nhe,11,10
03162,Nậm Kè,Nam Ke,Xã Nậm Kè,Nam Ke Commune,nam_ke,11,10
03163,Mường Toong,Muong Toong,Xã Mường Toong,Muong Toong Commune,muong_toong,11,10
03164,Quảng Lâm,Quang Lam,Xã Quảng Lâm,Quang Lam Commune,quang_lam,11,10
03166,Mường Chà,Muong Cha,Xã Mường Chà,Muong Cha Commune,muong_cha,11,10
03169,Nà Hỳ,Na Hy,Xã Nà Hỳ,Na Hy Commune,na_hy,11,10
03172,Na Sang,Na Sang,Xã Na Sang,Na Sang Commune,na_sang,11,10
03175,Chà Tở,Cha To,Xã Chà Tở,Cha To Commune,cha_to,11,10
03176,Nà Bủng,Na Bung,Xã Nà Bủng,Na Bung Commune,na_bung,11,10
03181,Mường Tùng,Muong Tung,Xã Mường Tùng,Muong Tung Commune,muong_tung,11,10
03193,Pa Ham,Pa Ham,Xã Pa Ham,Pa Ham Commune,pa_ham,11,10
03194,Nậm Nèn,Nam Nen,Xã Nậm Nèn,Nam Nen Commune,nam_nen,11,10
03199,Si Pa Phìn,Si Pa Phin,Xã Si Pa Phìn,Si Pa Phin Commune,si_pa_phin,11,10
03202,Mường Pồn,Muong Pon,Xã Mường Pồn,Muong Pon Commune,muong_pon,11,10
03203,Na Son,Na Son,Xã Na Son,Na Son Commune,na_son,11,10
03208,Xa Dung,Xa Dung,Xã Xa Dung,Xa Dung Commune,xa_dung,11,10
03214,Mường Luân,Muong Luan,Xã Mường Luân,Muong Luan Commune,muong_luan,11,10
03217,Tủa Chùa,Tua Chua,Xã Tủa Chùa,Tua Chua Commune,tua_chua,11,10
03220,Tủa Thàng,Tua Thang,Xã Tủa Thàng,Tua Thang Commune,tua_thang,11,10
03226,Sín Chải,Sin Chai,Xã Sín Chải,Sin Chai Commune,sin_chai,11,10
03241,Sính Phình,Sinh Phinh,Xã Sính Phình,Sinh Phinh Commune,sinh_phinh,11,10
03244,Sáng Nhè,Sang Nhe,Xã Sáng Nhè,Sang Nhe Commune,sang_nhe,11,10
03253,Tuần Giáo,Tuan Giao,Xã Tuần Giáo,Tuan Giao Commune,tuan_giao,11,10
03256,Mường Ảng,Muong Ang,Xã Mường Ảng,Muong Ang Commune,muong_ang,11,10
03260,Pú Nhung,Pu Nhung,Xã Pú Nhung,Pu Nhung Commune,pu_nhung,11,10
03268,Mường Mùn,Muong Mun,Xã Mường Mùn,Muong Mun Commune,muong_mun,11,10
03283,Chiềng Sinh,Chieng Sinh,Xã Chiềng Sinh,Chieng Sinh Commune,chieng_sinh,11,10
03295,Quài Tở,Quai To,Xã Quài Tở,Quai To Commune,quai_to,11,10
03301,Búng Lao,Bung Lao,Xã Búng Lao,Bung Lao Commune,bung_lao,11,10
03313,Mường Lạn,Muong Lan,Xã Mường Lạn,Muong Lan Commune,muong_lan,11,10
03316,Nà Tấu,Na Tau,Xã Nà Tấu,Na Tau Commune,na_tau,11,10
03325,Mường Phăng,Muong Phang,Xã Mường Phăng,Muong Phang Commune,muong_phang,11,10
03328,Thanh Nưa,Thanh Nua,Xã Thanh Nưa,Thanh Nua Commune,thanh_nua,11,10
03334,Mường Thanh,Muong Thanh,Phường Mường Thanh,Muong Thanh Ward,muong_thanh,11,8
03349,Thanh Yên,Thanh Yen,Xã Thanh Yên,Thanh Yen Commune,thanh_yen,11,10
03352,Thanh An,Thanh An,Xã Thanh An,Thanh An Commune,thanh_an,11,10
03356,Sam Mứn,Sam Mun,Xã Sam Mứn,Sam Mun Commune,sam_mun,11,10
03358,Núa Ngam,Nua Ngam,Xã Núa Ngam,Nua Ngam Commune,nua_ngam,11,10
03368,Mường Nhà,Muong Nha,Xã Mường Nhà,Muong Nha Commune,muong_nha,11,10
03370,Pu Nhi,Pu Nhi,Xã Pu Nhi,Pu Nhi Commune,pu_nhi,11,10
03382,Phình Giàng,Phinh Giang,Xã Phình Giàng,Phinh Giang Commune,phinh_giang,11,10
03385,Tìa Dình,Tia Dinh,Xã Tìa Dình,Tia Dinh Commune,tia_dinh,11,10
03388,Đoàn Kết,oan Ket,Phường Đoàn Kết,oan Ket Ward,oan_ket,12,8
03390,Bình Lư,Binh Lu,Xã Bình Lư,Binh Lu Commune,binh_lu,12,10
03394,Sin Suối Hồ,Sin Suoi Ho,Xã Sin Suối Hồ,Sin Suoi Ho Commune,sin_suoi_ho,12,10
03405,Tả Lèng,Ta Leng,Xã Tả Lèng,Ta Leng Commune,ta_leng,12,10
03408,Tân Phong,Tan Phong,Phường Tân Phong,Tan Phong Ward,tan_phong,12,8
03424,Bản Bo,Ban Bo,Xã Bản Bo,Ban Bo Commune,ban_bo,12,10
03430,Khun Há,Khun Ha,Xã Khun Há,Khun Ha Commune,khun_ha,12,10
03433,Bum Tở,Bum To,Xã Bum Tở,Bum To Commune,bum_to,12,10
03434,Nậm Hàng,Nam Hang,Xã Nậm Hàng,Nam Hang Commune,nam_hang,12,10
03439,Thu Lũm,Thu Lum,Xã Thu Lũm,Thu Lum Commune,thu_lum,12,10
03442,Pa Ủ,Pa U,Xã Pa Ủ,Pa U Commune,pa_u,12,10
03445,Mường Tè,Muong Te,Xã Mường Tè,Muong Te Commune,muong_te,12,10
03451,Mù Cả,Mu Ca,Xã Mù Cả,Mu Ca Commune,mu_ca,12,10
03460,Hua Bum,Hua Bum,Xã Hua Bum,Hua Bum Commune,hua_bum,12,10
03463,Tà Tổng,Ta Tong,Xã Tà Tổng,Ta Tong Commune,ta_tong,12,10
03466,Bum Nưa,Bum Nua,Xã Bum Nưa,Bum Nua Commune,bum_nua,12,10
03472,Mường Mô,Muong Mo,Xã Mường Mô,Muong Mo Commune,muong_mo,12,10
03478,Sìn Hồ,Sin Ho,Xã Sìn Hồ,Sin Ho Commune,sin_ho,12,10
03487,Lê Lợi,Le Loi,Xã Lê Lợi,Le Loi Commune,le_loi,12,10
03503,Pa Tần,Pa Tan,Xã Pa Tần,Pa Tan Commune,pa_tan,12,10
03508,Hồng Thu,Hong Thu,Xã Hồng Thu,Hong Thu Commune,hong_thu,12,10
03517,Nậm Tăm,Nam Tam,Xã Nậm Tăm,Nam Tam Commune,nam_tam,12,10
03529,Tủa Sín Chải,Tua Sin Chai,Xã Tủa Sín Chải,Tua Sin Chai Commune,tua_sin_chai,12,10
03532,Pu Sam Cáp,Pu Sam Cap,Xã Pu Sam Cáp,Pu Sam Cap Commune,pu_sam_cap,12,10
03538,Nậm Mạ,Nam Ma,Xã Nậm Mạ,Nam Ma Commune,nam_ma,12,10
03544,Nậm Cuổi,Nam Cuoi,Xã Nậm Cuổi,Nam Cuoi Commune,nam_cuoi,12,10
03549,Phong Thổ,Phong Tho,Xã Phong Thổ,Phong Tho Commune,phong_tho,12,10
03562,Sì Lở Lầu,Si Lo Lau,Xã Sì Lở Lầu,Si Lo Lau Commune,si_lo_lau,12,10
03571,Dào San,Dao San,Xã Dào San,Dao San Commune,dao_san,12,10
03583,Khổng Lào,Khong Lao,Xã Khổng Lào,Khong Lao Commune,khong_lao,12,10
03595,Than Uyên,Than Uyen,Xã Than Uyên,Than Uyen Commune,than_uyen,12,10
03598,Tân Uyên,Tan Uyen,Xã Tân Uyên,Tan Uyen Commune,tan_uyen,12,10
03601,Mường Khoa,Muong Khoa,Xã Mường Khoa,Muong Khoa Commune,muong_khoa,12,10
03613,Nậm Sỏ,Nam So,Xã Nậm Sỏ,Nam So Commune,nam_so,12,10
03616,Pắc Ta,Pac Ta,Xã Pắc Ta,Pac Ta Commune,pac_ta,12,10
03618,Mường Than,Muong Than,Xã Mường Than,Muong Than Commune,muong_than,12,10
03637,Mường Kim,Muong Kim,Xã Mường Kim,Muong Kim Commune,muong_kim,12,10
03640,Khoen On,Khoen On,Xã Khoen On,Khoen On Commune,khoen_on,12,10
03646,Tô Hiệu,To Hieu,Phường Tô Hiệu,To Hieu Ward,to_hieu,14,8
03664,Chiềng An,Chieng An,Phường Chiềng An,Chieng An Ward,chieng_an,14,8
03670,Chiềng Cơi,Chieng Coi,Phường Chiềng Cơi,Chieng Coi Ward,chieng_coi,14,8
03679,Chiềng Sinh,Chieng Sinh,Phường Chiềng Sinh,Chieng Sinh Ward,chieng_sinh,14,8
03688,Mường Chiên,Muong Chien,Xã Mường Chiên,Muong Chien Commune,muong_chien,14,10
03694,Mường Giôn,Muong Gion,Xã Mường Giôn,Muong Gion Commune,muong_gion,14,10
03703,Quỳnh Nhai,Quynh Nhai,Xã Quỳnh Nhai,Quynh Nhai Commune,quynh_nhai,14,10
03712,Mường Sại,Muong Sai,Xã Mường Sại,Muong Sai Commune,muong_sai,14,10
03721,Thuận Châu,Thuan Chau,Xã Thuận Châu,Thuan Chau Commune,thuan_chau,14,10
03724,Bình Thuận,Binh Thuan,Xã Bình Thuận,Binh Thuan Commune,binh_thuan,14,10
03727,Mường É,Muong E,Xã Mường É,Muong E Commune,muong_e,14,10
03754,Chiềng La,Chieng La,Xã Chiềng La,Chieng La Commune,chieng_la,14,10
03757,Mường Khiêng,Muong Khieng,Xã Mường Khiêng,Muong Khieng Commune,muong_khieng,14,10
03760,Mường Bám,Muong Bam,Xã Mường Bám,Muong Bam Commune,muong_bam,14,10
03763,Long Hẹ,Long He,Xã Long Hẹ,Long He Commune,long_he,14,10
03781,Co Mạ,Co Ma,Xã Co Mạ,Co Ma Commune,co_ma,14,10
03784,Nậm Lầu,Nam Lau,Xã Nậm Lầu,Nam Lau Commune,nam_lau,14,10
03799,Muổi Nọi,Muoi Noi,Xã Muổi Nọi,Muoi Noi Commune,muoi_noi,14,10
03808,Mường La,Muong La,Xã Mường La,Muong La Commune,muong_la,14,10
03814,Chiềng Lao,Chieng Lao,Xã Chiềng Lao,Chieng Lao Commune,chieng_lao,14,10
03820,Ngọc Chiến,Ngoc Chien,Xã Ngọc Chiến,Ngoc Chien Commune,ngoc_chien,14,10
03847,Mường Bú,Muong Bu,Xã Mường Bú,Muong Bu Commune,muong_bu,14,10
03850,Chiềng Hoa,Chieng Hoa,Xã Chiềng Hoa,Chieng Hoa Commune,chieng_hoa,14,10
03856,Bắc Yên,Bac Yen,Xã Bắc Yên,Bac Yen Commune,bac_yen,14,10
03862,Xím Vàng,Xim Vang,Xã Xím Vàng,Xim Vang Commune,xim_vang,14,10
03868,Tà Xùa,Ta Xua,Xã Tà Xùa,Ta Xua Commune,ta_xua,14,10
03871,Pắc Ngà,Pac Nga,Xã Pắc Ngà,Pac Nga Commune,pac_nga,14,10
03880,Tạ Khoa,Ta Khoa,Xã Tạ Khoa,Ta Khoa Commune,ta_khoa,14,10
03892,Chiềng Sại,Chieng Sai,Xã Chiềng Sại,Chieng Sai Commune,chieng_sai,14,10
03901,Suối Tọ,Suoi To,Xã Suối Tọ,Suoi To Commune,suoi_to,14,10
03907,Mường Cơi,Muong Coi,Xã Mường Cơi,Muong Coi Commune,muong_coi,14,10
03910,Phù Yên,Phu Yen,Xã Phù Yên,Phu Yen Commune,phu_yen,14,10
03922,Gia Phù,Gia Phu,Xã Gia Phù,Gia Phu Commune,gia_phu,14,10
03943,Mường Bang,Muong Bang,Xã Mường Bang,Muong Bang Commune,muong_bang,14,10
03958,Tường Hạ,Tuong Ha,Xã Tường Hạ,Tuong Ha Commune,tuong_ha,14,10
03961,Kim Bon,Kim Bon,Xã Kim Bon,Kim Bon Commune,kim_bon,14,10
03970,Tân Phong,Tan Phong,Xã Tân Phong,Tan Phong Commune,tan_phong,14,10
03979,Mộc Sơn,Moc Son,Phường Mộc Sơn,Moc Son Ward,moc_son,14,8
03980,Mộc Châu,Moc Chau,Phường Mộc Châu,Moc Chau Ward,moc_chau,14,8
03982,Thảo Nguyên,Thao Nguyen,Phường Thảo Nguyên,Thao Nguyen Ward,thao_nguyen,14,8
03985,Chiềng Sơn,Chieng Son,Xã Chiềng Sơn,Chieng Son Commune,chieng_son,14,10
03997,Tân Yên,Tan Yen,Xã Tân Yên,Tan Yen Commune,tan_yen,14,10
04000,Đoàn Kết,oan Ket,Xã Đoàn Kết,oan Ket Commune,oan_ket,14,10
04006,Song Khủa,Song Khua,Xã Song Khủa,Song Khua Commune,song_khua,14,10
04018,Tô Múa,To Mua,Xã Tô Múa,To Mua Commune,to_mua,14,10
04033,Vân Sơn,Van Son,Phường Vân Sơn,Van Son Ward,van_son,14,8
04045,Lóng Sập,Long Sap,Xã Lóng Sập,Long Sap Commune,long_sap,14,10
04048,Vân Hồ,Van Ho,Xã Vân Hồ,Van Ho Commune,van_ho,14,10
04057,Xuân Nha,Xuan Nha,Xã Xuân Nha,Xuan Nha Commune,xuan_nha,14,10
04075,Yên Châu,Yen Chau,Xã Yên Châu,Yen Chau Commune,yen_chau,14,10
04078,Chiềng Hặc,Chieng Hac,Xã Chiềng Hặc,Chieng Hac Commune,chieng_hac,14,10
04087,Yên Sơn,Yen Son,Xã Yên Sơn,Yen Son Commune,yen_son,14,10
04096,Lóng Phiêng,Long Phieng,Xã Lóng Phiêng,Long Phieng Commune,long_phieng,14,10
04099,Phiêng Khoài,Phieng Khoai,Xã Phiêng Khoài,Phieng Khoai Commune,phieng_khoai,14,10
04105,Mai Sơn,Mai Son,Xã Mai Sơn,Mai Son Commune,mai_son,14,10
04108,Chiềng Sung,Chieng Sung,Xã Chiềng Sung,Chieng Sung Commune,chieng_sung,14,10
04117,Mường Chanh,Muong Chanh,Xã Mường Chanh,Muong Chanh Commune,muong_chanh,14,10
04123,Chiềng Mung,Chieng Mung,Xã Chiềng Mung,Chieng Mung Commune,chieng_mung,14,10
04132,Chiềng Mai,Chieng Mai,Xã Chiềng Mai,Chieng Mai Commune,chieng_mai,14,10
04136,Tà Hộc,Ta Hoc,Xã Tà Hộc,Ta Hoc Commune,ta_hoc,14,10
04144,Phiêng Cằm,Phieng Cam,Xã Phiêng Cằm,Phieng Cam Commune,phieng_cam,14,10
04159,Phiêng Pằn,Phieng Pan,Xã Phiêng Pằn,Phieng Pan Commune,phieng_pan,14,10
04168,Sông Mã,Song Ma,Xã Sông Mã,Song Ma Commune,song_ma,14,10
04171,Bó Sinh,Bo Sinh,Xã Bó Sinh,Bo Sinh Commune,bo_sinh,14,10
04183,Mường Lầm,Muong Lam,Xã Mường Lầm,Muong Lam Commune,muong_lam,14,10
04186,Nậm Ty,Nam Ty,Xã Nậm Ty,Nam Ty Commune,nam_ty,14,10
04195,Chiềng Sơ,Chieng So,Xã Chiềng Sơ,Chieng So Commune,chieng_so,14,10
04204,Chiềng Khoong,Chieng Khoong,Xã Chiềng Khoong,Chieng Khoong Commune,chieng_khoong,14,10
04210,Huổi Một,Huoi Mot,Xã Huổi Một,Huoi Mot Commune,huoi_mot,14,10
04219,Mường Hung,Muong Hung,Xã Mường Hung,Muong Hung Commune,muong_hung,14,10
04222,Chiềng Khương,Chieng Khuong,Xã Chiềng Khương,Chieng Khuong Commune,chieng_khuong,14,10
04228,Púng Bánh,Pung Banh,Xã Púng Bánh,Pung Banh Commune,pung_banh,14,10
04231,Sốp Cộp,Sop Cop,Xã Sốp Cộp,Sop Cop Commune,sop_cop,14,10
04240,Mường Lèo,Muong Leo,Xã Mường Lèo,Muong Leo Commune,muong_leo,14,10
04246,Mường Lạn,Muong Lan,Xã Mường Lạn,Muong Lan Commune,muong_lan,14,10
04252,Yên Bái,Yen Bai,Phường Yên Bái,Yen Bai Ward,yen_bai,15,8
04273,Nam Cường,Nam Cuong,Phường Nam Cường,Nam Cuong Ward,nam_cuong,15,8
04279,Văn Phú,Van Phu,Phường Văn Phú,Van Phu Ward,van_phu,15,8
04288,Nghĩa Lộ,Nghia Lo,Phường Nghĩa Lộ,Nghia Lo Ward,nghia_lo,15,8
04303,Lục Yên,Luc Yen,Xã Lục Yên,Luc Yen Commune,luc_yen,15,10
04309,Lâm Thượng,Lam Thuong,Xã Lâm Thượng,Lam Thuong Commune,lam_thuong,15,10
04336,Tân Lĩnh,Tan Linh,Xã Tân Lĩnh,Tan Linh Commune,tan_linh,15,10
04342,Khánh Hòa,Khanh Hoa,Xã Khánh Hòa,Khanh Hoa Commune,khanh_hoa,15,10
04345,Mường Lai,Muong Lai,Xã Mường Lai,Muong Lai Commune,muong_lai,15,10
04363,Phúc Lợi,Phuc Loi,Xã Phúc Lợi,Phuc Loi Commune,phuc_loi,15,10
04375,Mậu A,Mau A,Xã Mậu A,Mau A Commune,mau_a,15,10
04381,Lâm Giang,Lam Giang,Xã Lâm Giang,Lam Giang Commune,lam_giang,15,10
04387,Châu Quế,Chau Que,Xã Châu Quế,Chau Que Commune,chau_que,15,10
04399,Đông Cuông,ong Cuong,Xã Đông Cuông,ong Cuong Commune,ong_cuong,15,10
04402,Phong Dụ Hạ,Phong Du Ha,Xã Phong Dụ Hạ,Phong Du Ha Commune,phong_du_ha,15,10
04423,Phong Dụ Thượng,Phong Du Thuong,Xã Phong Dụ Thượng,Phong Du Thuong Commune,phong_du_thuong,15,10
04429,Tân Hợp,Tan Hop,Xã Tân Hợp,Tan Hop Commune,tan_hop,15,10
04441,Xuân Ái,Xuan Ai,Xã Xuân Ái,Xuan Ai Commune,xuan_ai,15,10
04450,Mỏ Vàng,Mo Vang,Xã Mỏ Vàng,Mo Vang Commune,mo_vang,15,10
04456,Mù Cang Chải,Mu Cang Chai,Xã Mù Cang Chải,Mu Cang Chai Commune,mu_cang_chai,15,10
04462,Nậm Có,Nam Co,Xã Nậm Có,Nam Co Commune,nam_co,15,10
04465,Khao Mang,Khao Mang,Xã Khao Mang,Khao Mang Commune,khao_mang,15,10
04474,Lao Chải,Lao Chai,Xã Lao Chải,Lao Chai Commune,lao_chai,15,10
04489,Chế Tạo,Che Tao,Xã Chế Tạo,Che Tao Commune,che_tao,15,10
04492,Púng Luông,Pung Luong,Xã Púng Luông,Pung Luong Commune,pung_luong,15,10
04498,Trấn Yên,Tran Yen,Xã Trấn Yên,Tran Yen Commune,tran_yen,15,10
04531,Quy Mông,Quy Mong,Xã Quy Mông,Quy Mong Commune,quy_mong,15,10
04537,Lương Thịnh,Luong Thinh,Xã Lương Thịnh,Luong Thinh Commune,luong_thinh,15,10
04543,Âu Lâu,Au Lau,Phường Âu Lâu,Au Lau Ward,au_lau,15,8
04564,Việt Hồng,Viet Hong,Xã Việt Hồng,Viet Hong Commune,viet_hong,15,10
04576,Hưng Khánh,Hung Khanh,Xã Hưng Khánh,Hung Khanh Commune,hung_khanh,15,10
04585,Hạnh Phúc,Hanh Phuc,Xã Hạnh Phúc,Hanh Phuc Commune,hanh_phuc,15,10
04603,Tà Xi Láng,Ta Xi Lang,Xã Tà Xi Láng,Ta Xi Lang Commune,ta_xi_lang,15,10
04606,Trạm Tấu,Tram Tau,Xã Trạm Tấu,Tram Tau Commune,tram_tau,15,10
04609,Phình Hồ,Phinh Ho,Xã Phình Hồ,Phinh Ho Commune,phinh_ho,15,10
04630,Tú Lệ,Tu Le,Xã Tú Lệ,Tu Le Commune,tu_le,15,10
04636,Gia Hội,Gia Hoi,Xã Gia Hội,Gia Hoi Commune,gia_hoi,15,10
04651,Sơn Lương,Son Luong,Xã Sơn Lương,Son Luong Commune,son_luong,15,10
04660,Liên Sơn,Lien Son,Xã Liên Sơn,Lien Son Commune,lien_son,15,10
04663,Trung Tâm,Trung Tam,Phường Trung Tâm,Trung Tam Ward,trung_tam,15,8
04672,Văn Chấn,Van Chan,Xã Văn Chấn,Van Chan Commune,van_chan,15,10
04681,Cầu Thia,Cau Thia,Phường Cầu Thia,Cau Thia Ward,cau_thia,15,8
04693,Cát Thịnh,Cat Thinh,Xã Cát Thịnh,Cat Thinh Commune,cat_thinh,15,10
04699,Chấn Thịnh,Chan Thinh,Xã Chấn Thịnh,Chan Thinh Commune,chan_thinh,15,10
04705,Thượng Bằng La,Thuong Bang La,Xã Thượng Bằng La,Thuong Bang La Commune,thuong_bang_la,15,10
04711,Nghĩa Tâm,Nghia Tam,Xã Nghĩa Tâm,Nghia Tam Commune,nghia_tam,15,10
04714,Yên Bình,Yen Binh,Xã Yên Bình,Yen Binh Commune,yen_binh,15,10
04717,Thác Bà,Thac Ba,Xã Thác Bà,Thac Ba Commune,thac_ba,15,10
04726,Cảm Nhân,Cam Nhan,Xã Cảm Nhân,Cam Nhan Commune,cam_nhan,15,10
04744,Yên Thành,Yen Thanh,Xã Yên Thành,Yen Thanh Commune,yen_thanh,15,10
04750,Bảo Ái,Bao Ai,Xã Bảo Ái,Bao Ai Commune,bao_ai,15,10
04792,Tân Hòa,Tan Hoa,Phường Tân Hòa,Tan Hoa Ward,tan_hoa,25,8
04795,Hòa Bình,Hoa Binh,Phường Hòa Bình,Hoa Binh Ward,hoa_binh,25,8
04828,Thống Nhất,Thong Nhat,Phường Thống Nhất,Thong Nhat Ward,thong_nhat,25,8
04831,Đà Bắc,a Bac,Xã Đà Bắc,a Bac Commune,a_bac,25,10
04846,Đức Nhàn,uc Nhan,Xã Đức Nhàn,uc Nhan Commune,uc_nhan,25,10
04849,Tân Pheo,Tan Pheo,Xã Tân Pheo,Tan Pheo Commune,tan_pheo,25,10
04873,Quy Đức,Quy uc,Xã Quy Đức,Quy uc Commune,quy_uc,25,10
04876,Cao Sơn,Cao Son,Xã Cao Sơn,Cao Son Commune,cao_son,25,10
04891,Tiền Phong,Tien Phong,Xã Tiền Phong,Tien Phong Commune,tien_phong,25,10
